Date,Open,High,Low,Close,Adj Close,Volume
2017-02-22,130.330002,130.589996,130.110001,130.500000,124.398285,12110900
2017-02-23,130.699997,130.699997,129.490005,130.009995,123.931160,17489000
2017-02-24,129.419998,130.259995,129.380005,130.259995,124.169495,18624500
2017-02-27,130.020004,130.429993,129.800003,130.419998,124.322006,12008700
2017-02-28,130.389999,130.449997,129.660004,130.020004,123.940720,16598600
2017-03-01,130.850006,131.679993,130.600006,131.440002,125.294342,25813800
2017-03-02,131.410004,131.429993,130.619995,130.779999,124.665184,19951400
2017-03-03,130.690002,131.059998,130.339996,131.020004,124.893959,13722700
2017-03-06,130.589996,130.949997,130.210007,130.729996,124.617516,12026200
2017-03-07,130.470001,131.080002,130.279999,130.509995,124.407806,15500900
2017-03-08,130.589996,131.149994,130.460007,130.740005,124.627045,15776000
2017-03-09,130.710007,131.020004,130.139999,130.839996,124.722366,20855300
2017-03-10,131.440002,131.600006,130.820007,131.389999,125.246658,21922600
2017-03-13,131.339996,131.639999,131.270004,131.610001,125.456345,10731600
2017-03-14,131.309998,131.360001,130.759995,131.289993,125.151321,14019700
2017-03-15,131.559998,132.410004,131.139999,132.100006,125.923485,22709100
2017-03-16,132.350006,132.350006,131.710007,132.009995,125.837646,18457300
2017-03-17,131.899994,132.039993,131.619995,131.690002,125.793716,21234500
2017-03-20,131.649994,132.110001,131.460007,131.809998,125.908333,10105200
2017-03-21,132.309998,132.429993,129.729996,129.809998,123.997925,35841900
2017-03-22,129.850006,130.820007,129.679993,130.690002,124.838516,29177900
2017-03-23,130.520004,130.880005,130.139999,130.360001,124.523293,20311700
2017-03-24,130.779999,131.289993,130.130005,130.630005,124.781181,22967600
2017-03-27,129.699997,131.070007,129.399994,130.839996,124.981781,18472400
2017-03-28,130.839996,132.029999,130.550003,131.639999,125.745949,23721900
2017-03-29,131.729996,132.300003,131.589996,132.250000,126.328674,13710000
2017-03-30,132.199997,132.610001,132.080002,132.470001,126.538841,16092400
2017-03-31,132.279999,132.740005,132.130005,132.380005,126.452797,19841400
2017-04-03,132.490005,132.809998,131.559998,132.300003,126.376457,23700300
2017-04-04,131.919998,132.529999,131.869995,132.509995,126.577019,13400000
2017-04-05,132.699997,133.479996,131.720001,131.970001,126.061211,32011200
2017-04-06,132.100006,132.389999,131.699997,132.039993,126.128044,18832200
2017-04-07,132.000000,132.369995,131.500000,131.970001,126.061211,16743100
2017-04-10,132.100006,132.570007,131.660004,132.020004,126.108963,15619300
2017-04-11,131.899994,132.100006,130.500000,131.449997,125.564484,33778400
2017-04-12,131.429993,131.539993,130.779999,130.919998,125.058220,15955200
2017-04-13,130.740005,131.509995,130.380005,130.399994,124.561493,23683000
2017-04-17,130.770004,131.500000,130.720001,131.479996,125.593086,13325500
2017-04-18,131.039993,131.660004,130.949997,131.279999,125.402077,12841100
2017-04-19,131.850006,132.289993,131.309998,131.490005,125.602692,17764800
2017-04-20,132.020004,132.880005,131.820007,132.589996,126.653442,21977900
2017-04-21,132.710007,132.759995,132.220001,132.559998,126.624802,22454900
2017-04-24,134.029999,134.289993,133.800003,134.160004,128.153137,22469900
2017-04-25,134.600006,135.369995,134.479996,135.130005,129.079742,19384400
2017-04-26,135.179993,135.509995,134.860001,134.940002,128.898224,25398500
2017-04-27,135.270004,135.750000,135.190002,135.750000,129.671936,16136500
2017-04-28,136.289993,136.339996,135.770004,135.990005,129.901215,22771900
2017-05-01,136.440002,137.380005,136.380005,137.199997,131.057053,24815500
2017-05-02,137.369995,137.490005,137.020004,137.429993,131.276718,18345100
2017-05-03,137.119995,137.169998,136.619995,136.990005,130.856415,23827600
2017-05-04,136.970001,137.429993,136.559998,137.039993,130.904205,14630100
2017-05-05,137.389999,137.539993,136.880005,137.539993,131.381775,19330700
2017-05-08,137.610001,137.839996,137.330002,137.839996,131.668350,13279900
2017-05-09,138.050003,138.630005,137.929993,138.320007,132.126846,28426100
2017-05-10,138.399994,138.449997,137.910004,138.399994,132.203308,20499400
2017-05-11,138.020004,138.330002,137.380005,138.289993,132.098206,27232100
2017-05-12,138.350006,138.630005,138.229996,138.600006,132.394348,19738600
2017-05-15,138.660004,139.119995,138.529999,139.039993,132.814606,20481300
2017-05-16,139.399994,139.639999,138.990005,139.619995,133.368652,21786000
2017-05-17,138.509995,138.770004,136.050003,136.070007,129.977631,55642200
2017-05-18,136.020004,137.720001,135.869995,137.259995,131.114334,41319900
2017-05-19,137.750000,138.419998,137.660004,137.839996,131.668350,36730100
2017-05-22,138.149994,139.070007,138.100006,139.000000,132.776459,19509700
2017-05-23,139.410004,139.419998,138.779999,139.139999,132.910156,19687500
2017-05-24,139.559998,139.850006,139.169998,139.779999,133.521484,15891900
2017-05-25,140.309998,141.330002,140.009995,140.970001,134.658234,23928600
2017-05-26,141.000000,141.279999,140.809998,141.220001,134.897064,13851600
2017-05-30,141.149994,141.509995,141.059998,141.339996,135.011612,20306400
2017-05-31,141.839996,141.839996,140.570007,141.289993,134.963898,33229400
2017-06-01,141.580002,141.899994,140.979996,141.839996,135.489243,20120700
2017-06-02,142.339996,143.490005,142.110001,143.460007,137.036758,37222900
2017-06-05,143.449997,143.679993,143.229996,143.429993,137.008102,15727500
2017-06-06,143.259995,143.729996,142.649994,142.860001,136.463623,22393000
2017-06-07,143.259995,143.539993,142.600006,143.419998,136.998550,18842400
2017-06-08,143.740005,143.800003,142.789993,143.570007,137.141785,25417400
2017-06-09,143.740005,143.899994,138.110001,139.979996,133.712555,109783700
2017-06-12,138.800003,139.479996,137.470001,139.229996,132.996155,104454000
2017-06-13,140.009995,140.559998,139.279999,140.360001,134.075516,51193000
2017-06-14,140.929993,140.929993,138.619995,139.750000,133.492844,60093800
2017-06-15,138.339996,139.279999,137.490005,139.130005,132.900604,55145200
2017-06-16,138.679993,138.779999,137.639999,138.149994,132.323975,48087400
2017-06-19,139.490005,140.589996,139.279999,140.460007,134.536545,39626500
2017-06-20,140.320007,140.500000,139.309998,139.360001,133.482941,40935100
2017-06-21,139.679993,140.809998,139.589996,140.740005,134.804810,35743400
2017-06-22,140.960007,141.220001,140.339996,140.699997,134.766434,24099100
2017-06-23,140.539993,141.419998,140.149994,141.240005,135.283676,21654300
2017-06-26,142.050003,142.289993,140.270004,140.580002,134.651520,34411100
2017-06-27,140.050003,140.220001,138.020004,138.029999,132.209061,65957800
2017-06-28,138.539993,140.139999,137.740005,140.020004,134.115143,57427200
2017-06-29,139.440002,139.440002,136.250000,137.589996,131.787628,88769400
2017-06-30,137.979996,138.669998,137.190002,137.639999,131.835480,68898300
2017-07-03,138.270004,138.429993,136.100006,136.190002,130.446655,32797000
2017-07-05,136.619995,137.899994,136.160004,137.529999,131.730148,42116600
2017-07-06,136.479996,137.059998,135.800003,136.289993,130.542450,48430500
2017-07-07,136.750000,138.130005,136.740005,137.759995,131.950470,36970400
2017-07-10,137.850006,138.990005,137.500000,138.660004,132.812531,24853500
2017-07-11,138.460007,139.220001,137.940002,139.050003,133.186050,31517700
2017-07-12,140.240005,140.860001,139.960007,140.699997,134.766434,36045800
2017-07-13,140.869995,141.350006,140.600006,141.009995,135.063385,31073600
2017-07-14,141.639999,142.300003,141.190002,142.119995,136.126587,34544800
2017-07-17,142.270004,142.690002,141.919998,142.190002,136.193604,25343200
2017-07-18,142.089996,143.169998,141.639999,143.139999,137.103561,25748500
2017-07-19,143.559998,144.190002,143.500000,143.979996,137.908127,33752300
2017-07-20,144.350006,144.440002,143.520004,144.169998,138.090118,36139400
2017-07-21,143.639999,144.110001,143.350006,144.110001,138.032684,39697100
2017-07-24,144.089996,144.869995,143.919998,144.770004,138.664795,26712700
2017-07-25,144.289993,144.740005,144.009995,144.399994,138.310410,28120900
2017-07-26,144.759995,144.949997,144.529999,144.869995,138.760574,18610600
2017-07-27,145.820007,145.960007,142.300003,143.960007,137.888992,80665900
2017-07-28,143.100006,144.080002,142.869995,143.839996,137.774063,38013200
2017-07-31,144.250000,144.429993,142.919998,143.229996,137.189758,33848600
2017-08-01,143.720001,143.759995,143.119995,143.559998,137.505875,20149400
2017-08-02,144.490005,144.520004,142.610001,143.949997,137.879379,41769700
2017-08-03,144.089996,144.169998,143.130005,143.389999,137.343018,27112800
2017-08-04,143.710007,143.970001,143.059998,143.649994,137.592056,29472900
2017-08-07,143.910004,144.559998,143.710007,144.559998,138.463654,17933900
2017-08-08,144.279999,145.470001,143.899994,144.309998,138.224228,30810400
2017-08-09,143.119995,144.190002,142.789993,144.119995,138.042236,36169500
2017-08-10,143.300003,143.399994,140.889999,141.029999,135.082565,63331700
2017-08-11,141.220001,142.410004,140.899994,142.100006,136.107391,45862500
2017-08-14,143.229996,144.149994,143.190002,143.929993,137.860275,34161000
2017-08-15,144.289993,144.300003,143.639999,144.029999,137.956039,25509200
2017-08-16,144.389999,144.960007,143.800003,144.279999,138.195465,31913000
2017-08-17,143.720001,143.940002,141.330002,141.330002,135.369919,70191000
2017-08-18,141.410004,142.199997,140.649994,141.229996,135.274109,60751900
2017-08-21,141.220001,141.529999,140.179993,141.050003,135.101730,37111500
2017-08-22,141.809998,143.350006,141.759995,143.199997,137.161057,36294200
2017-08-23,142.479996,143.009995,142.380005,142.690002,136.672546,25702300
2017-08-24,143.009995,143.169998,141.470001,142.270004,136.270279,38160800
2017-08-25,142.820007,143.179993,141.779999,141.970001,135.982895,26380400
2017-08-28,142.399994,142.740005,141.949997,142.410004,136.404358,15362100
2017-08-29,141.190002,143.210007,141.059998,142.970001,136.940750,24498300
2017-08-30,143.089996,144.889999,143.000000,144.649994,138.549866,33642700
2017-08-31,145.059998,146.210007,144.979996,146.199997,140.034515,38480700
2017-09-01,146.389999,146.589996,145.610001,146.000000,139.842957,22293600
2017-09-05,145.570007,145.880005,143.600006,144.690002,138.588196,44794300
2017-09-06,145.059998,145.460007,144.080002,145.130005,139.009613,30722700
2017-09-07,145.399994,145.839996,144.940002,145.470001,139.335297,22721100
2017-09-08,145.279999,145.350006,144.059998,144.210007,138.128464,27890100
2017-09-11,145.339996,146.119995,145.300003,145.869995,139.718460,27126300
2017-09-12,146.279999,146.410004,145.529999,146.220001,140.053665,30256700
2017-09-13,145.970001,146.440002,145.729996,146.419998,140.245255,28450900
2017-09-14,145.850006,146.289993,145.470001,145.559998,139.421509,35296400
2017-09-15,145.529999,146.589996,145.289993,146.059998,139.900406,46422400
2017-09-18,145.910004,146.369995,145.110001,145.550003,139.717072,24858200
2017-09-19,145.809998,146.009995,145.309998,145.800003,139.957077,20871200
2017-09-20,145.750000,145.910004,144.229996,145.350006,139.525131,34236200
2017-09-21,145.250000,145.259995,143.949997,144.460007,138.670761,28841800
2017-09-22,144.000000,144.529999,143.850006,144.320007,138.536377,21702400
2017-09-25,143.750000,143.830002,142.100006,142.800003,137.077271,54947700
2017-09-26,143.529999,143.800003,142.669998,143.169998,137.432419,29628800
2017-09-27,143.929993,145.000000,143.570007,144.460007,138.670761,33249400
2017-09-28,144.110001,144.559998,143.779999,144.410004,138.622787,24149400
2017-09-29,144.699997,145.559998,144.320007,145.449997,139.621094,43102400
2017-10-02,145.669998,146.169998,144.929993,145.580002,139.745880,27351300
2017-10-03,145.770004,146.059998,145.449997,145.889999,140.043427,19715200
2017-10-04,145.610001,146.339996,145.470001,146.029999,140.177841,26381100
2017-10-05,146.559998,147.539993,146.410004,147.460007,141.550537,31562400
2017-10-06,146.960007,147.660004,146.960007,147.660004,141.742538,23561100
2017-10-09,147.850006,148.009995,147.300003,147.490005,141.579346,13704800
2017-10-10,147.990005,148.139999,146.949997,147.600006,141.684921,19223100
2017-10-11,147.529999,148.070007,147.339996,148.039993,142.107239,12439100
2017-10-12,147.820007,148.350006,147.619995,147.770004,141.848114,14513500
2017-10-13,148.369995,148.509995,147.779999,148.339996,142.395264,18409900
2017-10-16,148.710007,148.889999,148.389999,148.850006,142.884842,21809400
2017-10-17,148.800003,149.059998,148.570007,149.039993,143.067184,13138200
2017-10-18,149.190002,149.210007,148.639999,148.860001,142.894409,17218200
2017-10-19,147.990005,148.330002,147.270004,148.309998,142.366501,27680300
2017-10-20,148.910004,149.039993,148.529999,148.710007,142.750488,30173300
2017-10-23,149.020004,149.029999,147.529999,147.740005,141.819290,29297100
2017-10-24,148.029999,148.300003,147.440002,147.990005,142.059265,20289500
2017-10-25,147.699997,148.179993,146.330002,147.429993,141.521713,36179100
2017-10-26,147.339996,147.710007,146.919998,146.960007,141.070602,28230200
2017-10-27,149.429993,151.520004,149.199997,151.240005,145.179031,60165100
2017-10-30,151.130005,152.190002,150.990005,151.580002,145.505432,31733400
2017-10-31,152.070007,152.369995,151.630005,152.149994,146.052597,26319300
2017-11-01,152.759995,152.830002,151.500000,152.100006,146.004593,29481600
2017-11-02,151.929993,151.990005,150.770004,151.809998,145.726181,31017400
2017-11-03,152.360001,153.289993,151.839996,153.270004,147.127701,26199200
2017-11-06,153.149994,153.850006,153.100006,153.789993,147.626831,28693900
2017-11-07,153.669998,154.080002,153.339996,153.880005,147.713242,21333100
2017-11-08,153.800003,154.539993,153.619995,154.500000,148.308411,17373500
2017-11-09,153.229996,153.770004,152.110001,153.690002,147.530869,40594500
2017-11-10,153.330002,153.800003,153.059998,153.679993,147.521271,20150800
2017-11-13,153.100006,154.070007,153.100006,153.869995,147.703644,12522400
2017-11-14,153.330002,153.500000,152.570007,153.309998,147.166092,25173800
2017-11-15,152.649994,153.000000,151.779999,152.589996,146.474945,24808000
2017-11-16,153.360001,154.889999,153.330002,154.539993,148.346802,34790600
2017-11-17,154.580002,154.690002,153.800003,153.949997,147.780426,28725800
2017-11-20,154.059998,154.199997,153.610001,153.830002,147.665268,21143900
2017-11-21,154.559998,155.570007,154.490005,155.500000,149.268341,20147800
2017-11-22,155.639999,155.839996,155.339996,155.690002,149.450729,17299000
2017-11-24,155.850006,156.309998,155.759995,156.259995,149.997879,8280600
2017-11-27,156.210007,156.559998,155.830002,156.190002,149.930710,22653400
2017-11-28,156.539993,156.690002,155.699997,156.589996,150.314651,25227300
2017-11-29,156.410004,156.449997,153.119995,153.860001,147.694077,71986300
2017-11-30,154.509995,155.449997,154.149994,155.149994,148.932358,56595500
2017-12-01,154.199997,155.240005,152.259995,154.490005,148.298828,59015800
2017-12-04,155.460007,155.630005,152.559998,152.710007,146.590179,51319100
2017-12-05,152.679993,154.550003,152.100006,152.809998,146.686142,40604200
2017-12-06,152.240005,153.740005,152.059998,153.500000,147.348495,28647800
2017-12-07,153.490005,154.460007,153.330002,154.020004,147.847626,32666200
2017-12-08,155.149994,155.529999,154.460007,154.699997,148.500397,28081700
2017-12-11,154.770004,155.949997,154.759995,155.899994,149.652252,20821500
2017-12-12,155.830002,156.149994,155.360001,155.690002,149.450729,20310300
2017-12-13,156.320007,156.490005,155.759995,155.990005,149.738708,24418500
2017-12-14,156.259995,156.660004,155.710007,155.880005,149.633102,24594700
2017-12-15,156.490005,157.820007,156.229996,157.649994,151.332153,49816200
2017-12-18,158.360001,158.770004,158.070007,158.639999,152.600983,26844500
2017-12-19,158.339996,158.500000,157.259995,157.699997,151.696716,31415000
2017-12-20,158.250000,158.279999,156.910004,157.529999,151.533218,38972600
2017-12-21,157.750000,158.250000,157.369995,157.550003,151.552429,18638700
2017-12-22,157.309998,157.429993,156.949997,157.369995,151.379349,23330400
2017-12-26,156.490005,156.720001,155.949997,156.520004,150.561661,21918700
2017-12-27,156.529999,156.960007,156.389999,156.539993,150.580917,22388200
2017-12-28,157.039993,157.070007,156.539993,156.729996,150.763641,25393800
2017-12-29,156.869995,156.899994,155.699997,155.759995,149.830597,33186000
2018-01-02,156.559998,158.529999,156.169998,158.490005,152.456665,32573300
2018-01-03,158.639999,160.169998,158.610001,160.029999,153.938049,29383600
2018-01-04,160.580002,160.789993,160.080002,160.309998,154.207367,24776100
2018-01-05,161.070007,162.029999,160.770004,161.919998,155.756088,26992300
2018-01-08,161.919998,162.630005,161.860001,162.550003,156.362076,23159100
2018-01-09,162.869995,163.039993,162.070007,162.559998,156.371719,24782400
2018-01-10,161.839996,162.210007,161.119995,162.179993,156.006149,34004000
2018-01-11,162.460007,163.300003,162.210007,163.289993,157.073944,20473500
2018-01-12,163.149994,164.660004,162.940002,164.490005,158.228256,37762700
2018-01-16,165.580002,166.419998,163.529999,164.020004,157.776169,41231800
2018-01-17,164.800003,166.039993,164.000000,165.789993,159.478760,33849900
2018-01-18,165.529999,166.199997,165.139999,165.820007,159.507629,26432200
2018-01-19,166.309998,166.610001,165.539993,166.339996,160.007843,38937600
2018-01-22,166.279999,168.119995,166.089996,168.119995,161.720093,26081400
2018-01-23,168.639999,169.660004,168.559998,169.509995,163.057144,37989700
2018-01-24,169.869995,170.240005,167.440002,168.410004,161.999039,54287400
2018-01-25,169.570007,169.630005,167.809998,168.350006,161.941376,28925000
2018-01-26,169.289993,170.949997,168.960007,170.929993,164.423096,32038200
2018-01-29,170.570007,170.910004,169.740005,170.100006,163.624725,37277800
2018-01-30,168.550003,169.419998,167.820007,168.699997,162.278000,44987700
2018-01-31,169.649994,169.990005,168.339996,169.399994,162.951309,42449200
2018-02-01,168.100006,169.729996,167.419998,167.960007,161.566162,38037900
2018-02-02,167.300003,167.699997,164.470001,164.610001,158.343674,68478100
2018-02-05,163.070007,165.750000,158.000000,158.119995,152.100754,105372200
2018-02-06,155.809998,162.509995,155.100006,162.309998,156.131241,118537900
2018-02-07,161.789993,163.550003,160.199997,160.210007,154.111206,91028300
2018-02-08,160.619995,160.800003,153.449997,153.449997,147.608521,94184800
2018-02-09,155.619995,157.240005,150.130005,156.100006,150.157669,113836600
2018-02-12,157.699997,159.949997,156.460007,158.869995,152.822220,63050600
2018-02-13,157.960007,160.009995,157.720001,159.690002,153.611008,31785600
2018-02-14,158.750000,162.929993,158.000000,162.679993,156.487152,52107400
2018-02-15,164.139999,165.699997,162.440002,165.699997,159.392212,51633900
2018-02-16,165.160004,166.759995,164.679993,164.960007,158.680374,62256300
2018-02-20,164.380005,166.679993,164.309998,165.289993,158.997833,36785600
2018-02-21,166.100006,167.720001,164.720001,164.820007,158.545700,41161800
2018-02-22,165.539993,166.419998,164.380005,164.800003,158.526505,37074400
2018-02-23,166.130005,168.169998,165.449997,168.169998,161.768173,50096900
2018-02-26,168.960007,170.399994,168.820007,170.399994,163.913284,39266700
2018-02-27,170.449997,170.729996,168.210007,168.289993,161.883591,42209900
2018-02-28,169.250000,169.800003,167.100006,167.210007,160.844711,42936300
2018-03-01,167.300003,168.070007,163.000000,164.479996,158.218613,76809900
2018-03-02,162.500000,166.279999,161.960007,165.990005,159.671173,57445100
2018-03-05,165.210007,168.259995,164.589996,167.830002,161.441116,38540200
2018-03-06,168.649994,169.110001,167.479996,168.539993,162.124069,29480900
2018-03-07,167.250000,169.070007,166.960007,168.929993,162.499207,34609400
2018-03-08,169.630005,169.979996,168.949997,169.860001,163.393845,25828400
2018-03-09,171.070007,173.160004,170.820007,173.160004,166.568207,38310500
2018-03-12,173.669998,174.479996,173.279999,174.080002,167.453186,37635000
2018-03-13,174.479996,175.210007,171.270004,171.710007,165.173386,55638900
2018-03-14,172.610001,172.740005,170.929993,171.679993,165.144562,40536400
2018-03-15,171.800003,172.529999,170.899994,171.529999,165.000259,28810400
2018-03-16,171.820007,172.199997,170.940002,171.020004,164.509705,31176700
2018-03-19,169.100006,169.220001,165.639999,167.100006,160.999664,71395100
2018-03-20,167.169998,168.039993,166.610001,167.649994,161.529602,34075700
2018-03-21,167.210007,168.759995,166.190002,166.919998,160.826294,43863500
2018-03-22,164.610001,165.770004,162.589996,162.800003,156.856644,66607300
2018-03-23,162.610001,163.300003,158.429993,158.509995,152.723267,80110400
2018-03-26,161.720001,164.600006,159.160004,164.399994,158.398224,57481500
2018-03-27,165.619995,165.619995,157.679993,159.080002,153.272461,78889100
2018-03-28,158.169998,159.779999,156.039993,157.250000,151.509277,89369700
2018-03-29,158.100006,161.710007,156.630005,160.130005,154.284134,68692600
2018-04-02,158.990005,159.740005,153.880005,155.509995,149.832794,85549400
2018-04-03,156.869995,157.919998,154.440002,157.259995,151.518906,64090000
2018-04-04,154.220001,160.229996,154.039993,159.740005,153.908371,65768700
2018-04-05,161.330002,161.580002,159.479996,160.649994,154.785141,43054900
2018-04-06,158.880005,160.460007,155.880005,156.630005,150.911880,59870900
2018-04-09,157.979996,160.880005,157.460007,157.729996,151.971741,41810400
2018-04-10,160.210007,161.729996,159.070007,161.210007,155.324753,48296800
2018-04-11,160.199997,162.000000,160.100006,160.279999,154.428650,41622100
2018-04-12,161.250000,162.770004,161.160004,162.210007,156.288208,30467900
2018-04-13,163.020004,163.259995,160.669998,161.369995,155.478851,44604900
2018-04-16,162.500000,163.190002,161.479996,162.600006,156.663956,28180800
2018-04-17,164.240005,166.460007,163.910004,166.100006,160.036194,35536100
2018-04-18,166.100006,167.000000,165.309998,166.440002,160.363815,29573900
2018-04-19,165.600006,165.990005,164.339996,164.910004,158.889648,34705700
2018-04-20,164.490005,164.610001,161.729996,162.300003,156.374908,49197100
2018-04-23,163.089996,163.729996,161.020004,161.889999,155.979858,33040600
2018-04-24,162.660004,162.910004,157.389999,158.460007,152.675110,70256800
2018-04-25,158.740005,159.309998,156.470001,158.649994,152.858154,52089300
2018-04-26,160.699997,162.529999,160.179993,161.990005,156.076218,43005500
2018-04-27,164.369995,164.410004,161.169998,162.089996,156.172577,51043400
2018-04-30,162.470001,163.479996,160.539993,160.940002,155.064575,35615300
2018-05-01,160.520004,162.800003,160.139999,162.779999,156.837372,36513500
2018-05-02,163.059998,163.570007,161.630005,161.820007,155.912399,38646800
2018-05-03,161.000000,162.399994,159.220001,161.800003,155.893204,60337100
2018-05-04,161.100006,165.250000,160.979996,164.869995,158.851059,41543200
2018-05-07,165.639999,166.779999,165.509995,166.240005,160.171066,32500200
2018-05-08,165.889999,166.429993,164.860001,166.070007,160.007278,26040200
2018-05-09,166.369995,168.000000,165.779999,167.880005,161.751205,29122700
2018-05-10,168.419998,169.740005,168.289993,169.619995,163.427658,27067600
2018-05-11,169.419998,169.860001,168.720001,169.460007,163.273514,24688800
2018-05-14,169.850006,170.820007,169.470001,169.750000,163.552948,21821700
2018-05-15,168.410004,168.500000,166.979996,167.869995,161.741577,49361600
2018-05-16,168.089996,169.369995,168.009995,168.979996,162.811035,22941200
2018-05-17,168.389999,169.610001,167.509995,168.330002,162.184753,27480200
2018-05-18,167.679993,168.259995,167.210007,167.460007,161.346512,26217900
2018-05-21,168.759995,169.500000,167.679993,168.399994,162.252213,22954600
2018-05-22,169.169998,169.449997,167.880005,168.179993,162.040222,19477700
2018-05-23,166.899994,169.619995,166.880005,169.600006,163.408417,26557800
2018-05-24,169.550003,169.850006,167.839996,169.550003,163.360229,27696500
2018-05-25,169.529999,170.330002,169.210007,169.720001,163.524017,27460500
2018-05-29,168.949997,169.919998,167.960007,168.970001,162.801422,41220500
2018-05-30,169.580002,170.479996,169.220001,170.179993,163.967209,22665800
2018-05-31,170.179993,171.199997,169.630005,170.070007,163.861282,35670900
2018-06-01,170.919998,172.839996,170.869995,172.740005,166.433762,45543300
2018-06-04,173.179993,174.339996,173.070007,174.300003,167.936859,20459600
2018-06-05,174.710007,175.130005,174.070007,174.839996,168.457092,24779300
2018-06-06,175.020004,175.889999,174.139999,175.860001,169.439896,25036600
2018-06-07,175.889999,175.929993,173.550003,174.429993,168.062057,39600300
2018-06-08,173.610001,174.880005,173.179993,174.440002,168.071716,31780300
2018-06-11,174.309998,175.339996,174.279999,174.910004,168.524551,22319700
2018-06-12,175.149994,176.000000,174.960007,175.830002,169.410995,22511800
2018-06-13,176.100006,177.139999,175.429993,175.820007,169.401367,37858600
2018-06-14,176.630005,177.889999,176.500000,177.600006,171.116348,35916000
2018-06-15,176.929993,177.330002,176.110001,176.979996,170.519012,49615700
2018-06-18,175.490005,176.649994,174.940002,176.500000,170.420502,31633200
2018-06-19,174.270004,176.039993,173.710007,176.000000,169.937653,38236000
2018-06-20,176.809998,177.979996,176.649994,177.250000,171.144669,33038000
2018-06-21,177.699997,177.880005,175.369995,175.710007,169.657715,43469400
2018-06-22,176.300003,176.369995,174.690002,175.320007,169.281174,30073200
2018-06-25,173.729996,173.990005,169.809998,171.369995,165.467209,77799700
2018-06-26,172.000000,173.059998,171.369995,172.070007,166.143112,39008100
2018-06-27,172.800003,173.580002,169.610001,169.729996,163.883682,52843500
2018-06-28,169.520004,171.770004,169.169998,171.190002,165.293427,46407700
2018-06-29,172.009995,172.919998,171.399994,171.649994,165.737534,36408500
2018-07-02,170.039993,172.850006,169.669998,172.800003,166.847946,31770000
2018-07-03,173.449997,173.449997,170.630005,170.800003,164.916840,25512700
2018-07-05,171.910004,173.059998,171.029999,172.919998,166.963821,31626200
2018-07-06,173.320007,175.740005,173.000000,175.610001,169.561142,37005600
2018-07-09,176.520004,177.229996,175.820007,177.190002,171.086746,27362100
2018-07-10,177.520004,177.720001,176.710007,177.320007,171.212265,23902500
2018-07-11,175.929993,177.070007,175.800003,176.419998,170.343262,30280600
2018-07-12,177.199997,179.460007,177.080002,179.460007,173.278519,27930100
2018-07-13,179.449997,179.899994,178.949997,179.610001,173.423355,28049800
2018-07-16,179.649994,179.949997,178.880005,179.179993,173.008209,21405300
2018-07-17,177.279999,180.649994,177.279999,180.270004,174.060654,31034100
