Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,2683.729980,2743.449951,2682.360107,2743.149902,2743.149902,13878080000
2018-01-08,2742.669922,2787.850098,2736.060059,2786.239990,2786.239990,17526430000
2018-01-15,2798.959961,2810.330078,2768.639893,2810.300049,2810.300049,15580750000
2018-01-22,2809.159912,2872.870117,2808.120117,2872.870117,2872.870117,18457670000
2018-01-29,2867.229980,2870.620117,2759.969971,2762.129883,2762.129883,20193360000
2018-02-05,2741.060059,2763.389893,2532.689941,2619.550049,2619.550049,26898440000
2018-02-12,2636.750000,2754.419922,2622.449951,2732.219971,2732.219971,18927760000
2018-02-19,2722.989990,2747.760010,2697.770020,2747.300049,2747.300049,14356940000
2018-02-26,2757.370117,2789.149902,2647.320068,2691.250000,2691.250000,19838970000
2018-03-05,2681.060059,2786.570068,2675.750000,2786.570068,2786.570068,17112270000
2018-03-12,2790.540039,2801.899902,2741.469971,2752.010010,2752.010010,18908730000
2018-03-19,2741.379883,2741.379883,2585.889893,2588.260010,2588.260010,17629670000
2018-03-26,2619.350098,2674.780029,2593.060059,2640.870117,2640.870117,14747480000
2018-04-02,2633.449951,2672.080078,2553.800049,2604.469971,2604.469971,16943670000
2018-04-09,2617.179932,2680.260010,2610.790039,2656.300049,2656.300049,15743660000
2018-04-16,2670.100098,2717.489990,2660.610107,2670.139893,2670.139893,16522340000
2018-04-23,2675.399902,2683.550049,2612.669922,2669.909912,2669.909912,17235520000
2018-04-30,2682.510010,2682.870117,2594.620117,2663.419922,2663.419922,18562140000
2018-05-07,2680.340088,2732.860107,2655.199951,2727.719971,2727.719971,17181050000
2018-05-14,2738.469971,2742.100098,2701.909912,2712.969971,2712.969971,16395450000
2018-05-21,2735.389893,2742.239990,2707.379883,2721.330078,2721.330078,16071790000
2018-05-28,2705.110107,2736.929932,2676.810059,2734.620117,2734.620117,15245210000
2018-06-04,2741.669922,2779.899902,2739.510010,2779.030029,2779.030029,17477350000
2018-06-11,2780.179932,2791.469971,2761.729980,2779.659912,2779.659912,19511520000
2018-06-18,2765.790039,2774.989990,2743.189941,2754.879883,2754.879883,19124110000
2018-06-25,2742.939941,2746.090088,2691.989990,2718.370117,2718.370117,18084070000
2018-07-02,2704.949951,2764.409912,2698.949951,2759.820068,2759.820068,10576910000
2018-07-09,2775.620117,2804.530029,2770.729980,2801.310059,2801.310059,14590400000
2018-07-16,2797.360107,2816.760010,2789.239990,2801.830078,2801.830078,15517950000
2018-07-23,2799.169922,2848.030029,2795.139893,2818.820068,2818.820068,17044960000
2018-07-30,2819.000000,2840.379883,2796.340088,2840.350098,2840.350098,17214500000
2018-08-06,2840.290039,2863.429932,2825.810059,2833.280029,2833.280029,15374300000
2018-08-13,2835.459961,2855.629883,2802.489990,2850.129883,2850.129883,16086450000
2018-08-20,2853.929932,2876.159912,2850.620117,2874.689941,2874.689941,13959870000
2018-08-27,2884.689941,2916.500000,2884.689941,2901.520020,2901.520020,14056030000
2018-09-03,2896.959961,2900.179932,2864.120117,2871.679932,2871.679932,12457020000
2018-09-10,2881.389893,2908.300049,2866.780029,2904.979980,2904.979980,15450380000
2018-09-17,2903.830078,2940.909912,2886.159912,2929.669922,2929.669922,18420620000
2018-09-24,2921.830078,2931.149902,2903.280029,2913.979980,2913.979980,16703490000
2018-10-01,2926.290039,2939.860107,2869.290039,2885.570068,2885.570068,17285210000
2018-10-08,2877.530029,2894.830078,2710.510010,2767.129883,2767.129883,20405870000
2018-10-15,2763.830078,2816.939941,2749.030029,2767.780029,2767.780029,17367750000
2018-10-22,2773.939941,2778.939941,2628.159912,2658.689941,2658.689941,21911910000
2018-10-29,2682.649902,2756.550049,2603.540039,2723.060059,2723.060059,23951720000
2018-11-05,2726.370117,2815.149902,2717.939941,2781.010010,2781.010010,18826370000
2018-11-12,2773.929932,2775.989990,2670.750000,2736.270020,2736.270020,20465380000
2018-11-19,2730.739990,2733.159912,2631.090088,2632.560059,2632.560059,13066840000
2018-11-26,2649.969971,2760.879883,2649.969971,2760.169922,2760.169922,19269950000
2018-12-03,2790.500000,2800.179932,2621.530029,2633.080078,2633.080078,18159960000
2018-12-10,2630.860107,2685.439941,2583.229980,2599.949951,2599.949951,20198330000
2018-12-17,2590.750000,2601.129883,2408.550049,2416.620117,2416.620117,27611110000
2018-12-24,2400.560059,2520.270020,2346.580078,2485.739990,2485.739990,14730860000
2018-12-31,2498.939941,2538.070068,2443.959961,2531.939941,2531.939941,15288050000
2019-01-07,2535.610107,2597.820068,2524.560059,2596.260010,2596.260010,19510680000
2019-01-14,2580.310059,2675.469971,2570.409912,2670.709961,2670.709961,18984150000
2019-01-21,2657.879883,2672.379883,2612.860107,2664.760010,2664.760010,14552950000
2019-01-28,2644.969971,2716.659912,2624.060059,2706.530029,2706.530029,19768450000
2019-02-04,2706.489990,2738.979980,2681.830078,2707.879883,2707.879883,18217210000
2019-02-11,2712.399902,2775.659912,2703.790039,2775.600098,2775.600098,18417330000
2019-02-18,2769.280029,2794.199951,2764.550049,2792.669922,2792.669922,14467710000
2019-02-25,2804.350098,2813.489990,2775.129883,2803.689941,2803.689941,19748980000
2019-03-04,2814.370117,2816.879883,2722.270020,2743.070068,2743.070068,18737740000
2019-03-11,2747.610107,2830.729980,2747.610107,2822.479980,2822.479980,20454890000
2019-03-18,2822.610107,2860.310059,2800.469971,2800.709961,2800.709961,18917020000
2019-03-25,2796.010010,2836.030029,2785.020020,2834.399902,2834.399902,17055060000
2019-04-01,2848.629883,2893.239990,2848.629883,2892.739990,2892.739990,16592010000
2019-04-08,2888.459961,2910.540039,2873.330078,2907.409912,2907.409912,15877870000
2019-04-15,2908.320068,2918.000000,2891.899902,2905.030029,2905.030029,13672850000
2019-04-22,2898.780029,2939.879883,2896.350098,2939.879883,2939.879883,16857490000
2019-04-29,2940.580078,2954.129883,2900.500000,2945.639893,2945.639893,17918950000
2019-05-06,2908.889893,2937.320068,2825.389893,2881.399902,2881.399902,17765260000
2019-05-13,2840.189941,2892.149902,2801.429932,2859.530029,2859.530029,17050540000
2019-05-20,2841.939941,2868.879883,2805.489990,2826.060059,2826.060059,16499350000
2019-05-27,2830.030029,2840.510010,2750.520020,2752.060059,2752.060059,15106790000
2019-06-03,2751.530029,2884.969971,2728.810059,2873.340088,2873.340088,18026770000
2019-06-10,2885.830078,2910.610107,2874.679932,2886.979980,2886.979980,15894210000
2019-06-17,2889.750000,2964.149902,2887.300049,2950.459961,2950.459961,18516760000
2019-06-24,2951.419922,2954.919922,2912.989990,2941.760010,2941.760010,18812890000
2019-07-01,2971.409912,2995.840088,2952.219971,2990.409912,2990.409912,11147600000
2019-07-08,2979.770020,3013.919922,2963.439941,3013.770020,3013.770020,15253340000
2019-07-15,3017.800049,3017.800049,2973.090088,2976.610107,2976.610107,16014490000
2019-07-22,2981.929932,3027.979980,2976.649902,3025.860107,3025.860107,16700450000
2019-07-29,3024.469971,3025.610107,2914.110107,2932.050049,2932.050049,20160210000
2019-08-05,2898.070068,2938.719971,2822.120117,2918.649902,2918.649902,20687590000
2019-08-12,2907.070068,2943.310059,2825.510010,2888.679932,2888.679932,19076710000
2019-08-19,2913.479980,2939.080078,2834.969971,2847.110107,2847.110107,16141480000
2019-08-26,2866.699951,2940.429932,2853.050049,2926.459961,2926.459961,15686820000
2019-09-02,2909.010010,2985.860107,2891.850098,2978.709961,2978.709961,13707670000
2019-09-09,2988.429932,3020.739990,2957.010010,3007.389893,3007.389893,19712530000
2019-09-16,2996.409912,3021.989990,2978.570068,2992.070068,2992.070068,20787010000
2019-09-23,2983.500000,3007.979980,2945.530029,2961.790039,2961.790039,16722640000
2019-09-30,2967.070068,2992.530029,2855.939941,2952.010010,2952.010010,17244790000
2019-10-07,2944.229980,2993.280029,2892.659912,2970.270020,2970.270020,15880820000
2019-10-14,2965.810059,3008.290039,2962.939941,2986.199951,2986.199951,15507120000
2019-10-21,2996.479980,3027.389893,2991.209961,3022.550049,3022.550049,17288670000
2019-10-28,3032.120117,3066.949951,3023.189941,3066.909912,3066.909912,19004660000
2019-11-04,3078.959961,3097.770020,3065.889893,3093.080078,3093.080078,20794290000
2019-11-11,3080.330078,3120.459961,3075.820068,3120.459961,3120.459961,16692290000
2019-11-18,3117.909912,3127.639893,3091.409912,3110.290039,3110.290039,18074100000
2019-11-25,3117.439941,3154.260010,3117.439941,3140.979980,3140.979980,12893650000
2019-12-02,3143.850098,3150.600098,3070.330078,3145.909912,3145.909912,17504100000
2019-12-09,3141.860107,3182.679932,3126.090088,3168.800049,3168.800049,17765280000
2019-12-16,3183.629883,3225.649902,3183.629883,3221.219971,3221.219971,22184930000
2019-12-23,3226.050049,3247.929932,3220.510010,3240.020020,3240.020020,8954750000
2019-12-30,3240.090088,3258.139893,3212.030029,3234.850098,3234.850098,12861110000
2020-01-06,3217.550049,3282.989990,3214.639893,3265.350098,3265.350098,17721020000
2020-01-13,3271.129883,3329.879883,3268.429932,3329.620117,3329.620117,18135300000
2020-01-20,3321.030029,3337.770020,3281.530029,3295.469971,3295.469971,15204110000
2020-01-27,3247.159912,3293.469971,3214.679932,3225.520020,3225.520020,19282920000
2020-02-03,3235.659912,3347.959961,3235.659912,3327.709961,3327.709961,19500010000
2020-02-10,3318.280029,3385.090088,3317.770020,3380.159912,3380.159912,18077170000
2020-02-17,3369.040039,3393.520020,3328.449951,3337.750000,3337.750000,15292560000
2020-02-24,3257.610107,3259.810059,2855.840088,2954.219971,2954.219971,31566850000
2020-03-02,2974.280029,3136.719971,2901.540039,2972.370117,2972.370117,29965390000
2020-03-09,2863.889893,2882.590088,2478.860107,2711.020020,2711.020020,40664410000
2020-03-16,2508.590088,2562.979980,2280.520020,2304.919922,2304.919922,41985050000
2020-03-23,2290.709961,2637.010010,2191.860107,2541.469971,2541.469971,37243200000
2020-03-30,2558.979980,2641.389893,2447.489990,2488.649902,2488.649902,30852490000
2020-04-06,2578.280029,2818.570068,2574.570068,2789.820068,2789.820068,27229510000
2020-04-13,2782.459961,2879.219971,2721.169922,2874.560059,2874.560059,27176880000
2020-04-20,2845.620117,2868.979980,2727.100098,2836.739990,2836.739990,26590900000
2020-04-27,2854.649902,2954.860107,2821.610107,2830.709961,2830.709961,28845520000
2020-05-04,2815.010010,2932.159912,2797.850098,2929.800049,2929.800049,24823610000
2020-05-11,2915.459961,2945.820068,2766.639893,2863.699951,2863.699951,27249840000
2020-05-18,2913.860107,2980.290039,2913.860107,2955.449951,2955.449951,25310860000
2020-05-25,3004.080078,3068.669922,2969.750000,3044.310059,3044.310059,24991070000
2020-06-01,3038.780029,3211.719971,3031.540039,3193.929932,3193.929932,30977470000
2020-06-08,3199.919922,3233.129883,2984.469971,3041.310059,3041.310059,34390750000
2020-06-15,2993.760010,3155.530029,2965.659912,3097.739990,3097.739990,28959080000
2020-06-22,3094.419922,3154.899902,3004.629883,3009.050049,3009.050049,27951760000
2020-06-29,3018.590088,3165.810059,2999.739990,3130.010010,3130.010010,17826770000
2020-07-06,3155.290039,3186.820068,3115.699951,3185.040039,3185.040039,23635640000
2020-07-13,3205.080078,3238.280029,3127.659912,3224.729980,3224.729980,22082120000
2020-07-20,3224.290039,3279.989990,3200.050049,3215.629883,3215.629883,20789280000
2020-07-27,3219.840088,3272.169922,3204.129883,3271.120117,3271.120117,21774140000
2020-08-03,3288.260010,3352.540039,3284.530029,3351.280029,3351.280029,21777340000
2020-08-10,3356.040039,3387.889893,3326.439941,3372.850098,3372.850098,19619500000
2020-08-17,3380.860107,3399.959961,3354.689941,3397.159912,3397.159912,17745410000
2020-08-24,3418.090088,3509.229980,3413.129883,3508.010010,3508.010010,18975990000
2020-08-31,3509.729980,3588.110107,3349.629883,3426.959961,3426.959961,22095960000
2020-09-07,3371.879883,3425.550049,3310.469971,3340.969971,3340.969971,16545570000
2020-09-14,3363.560059,3428.919922,3292.399902,3319.469971,3319.469971,24071910000
2020-09-21,3285.570068,3323.350098,3209.449951,3298.459961,3298.459961,21594480000
2020-09-28,3333.899902,3397.179932,3323.689941,3348.419922,3348.419922,20402660000
2020-10-05,3367.270020,3482.340088,3354.540039,3477.139893,3477.139893,19772590000
2020-10-12,3500.020020,3549.850098,3440.889893,3483.810059,3483.810059,19317950000
2020-10-19,3493.659912,3502.419922,3415.340088,3465.389893,3465.389893,19936550000
2020-10-26,3441.419922,3441.419922,3233.939941,3269.959961,3269.959961,22860370000
2020-11-02,3296.199951,3529.050049,3279.739990,3509.439941,3509.439941,23047080000
2020-11-09,3583.040039,3645.989990,3511.909912,3585.149902,3585.149902,28872780000
2020-11-16,3600.159912,3628.510010,3543.840088,3557.540039,3557.540039,23992240000
2020-11-23,3566.820068,3644.310059,3552.770020,3638.350098,3638.350098,19026670000
2020-11-30,3634.179932,3699.199951,3594.389893,3699.120117,3699.120117,26933100000
2020-12-07,3694.729980,3712.389893,3633.399902,3663.459961,3663.459961,23655640000
2020-12-14,3675.270020,3726.699951,3645.840088,3709.409912,3709.409912,24367880000
2020-12-21,3684.280029,3711.239990,3636.479980,3703.060059,3703.060059,14464830000
2020-12-28,3723.030029,3756.120117,3723.030029,3732.040039,3732.040039,10083600000
