Date, Open, High, Low,Adj Close, Close,Volume
2018-10-16,2767.05,2813.46,2766.91,0,2809.92,0
2018-10-17,2811.67,2816.94,2781.81,0,2809.21,0
2018-10-18,2802,2806.04,2755.18,0,2768.78,0
2018-10-19,2775.66,2797.77,2760.27,0,2767.78,0
2018-10-22,2773.94,2778.94,2749.22,0,2755.88,0
2018-10-23,2721.03,2753.59,2691.43,0,2740.69,0
2018-10-24,2737.87,2742.59,2651.89,0,2656.1,0
2018-10-25,2674.88,2722.7,2667.84,0,2705.57,0
2018-10-26,2667.86,2692.38,2628.16,0,2658.69,0
2018-10-29,2682.65,2706.85,2603.54,0,2641.25,0
2018-10-30,2640.68,2685.43,2635.34,0,2682.63,0
2018-10-31,2705.6,2736.69,2705.6,0,2711.74,0
2018-11-01,2717.58,2741.67,2708.85,0,2740.37,0
2018-11-02,2745.45,2756.55,2700.44,0,2723.06,0
2018-11-05,2726.37,2744.27,2717.94,0,2738.31,0
2018-11-06,2738.4,2756.82,2737.08,0,2755.45,0
2018-11-07,2774.13,2815.15,2774.13,0,2813.89,0
2018-11-08,2806.38,2814.75,2794.99,0,2806.83,0
2018-11-09,2794.1,2794.1,2764.24,0,2781.01,0
2018-11-12,2773.93,2775.99,2722,0,2726.22,0
2018-11-13,2730.05,2754.6,2714.98,0,2722.18,0
2018-11-14,2737.9,2746.8,2685.75,0,2701.58,0
2018-11-15,2693.52,2735.38,2670.75,0,2730.2,0
2018-11-16,2718.54,2746.75,2712.16,0,2736.27,0
2018-11-19,2730.74,2733.16,2681.09,0,2690.73,0
2018-11-20,2654.6,2669.44,2631.52,0,2641.89,0
2018-11-21,2657.74,2670.73,2649.82,0,2649.93,0
2018-11-23,2633.36,2647.55,2631.09,0,2632.56,0
2018-11-26,2649.97,2674.35,2649.97,0,2673.45,0
2018-11-27,2663.75,2682.53,2655.89,0,2682.17,0
2018-11-28,2691.45,2744,2684.38,0,2743.79,0
2018-11-29,2736.97,2753.75,2722.94,0,2737.76,0
2018-11-30,2737.76,2760.88,2732.76,0,2760.17,0
2018-12-03,2790.5,2800.18,2773.38,0,2790.37,0
2018-12-04,2782.43,2785.93,2697.18,0,2700.06,0
2018-12-06,2663.51,2696.15,2621.53,0,2695.95,0
2018-12-07,2691.26,2708.54,2623.14,0,2633.08,0
2018-12-10,2630.86,2647.51,2583.23,0,2637.72,0
2018-12-11,2664.44,2674.35,2621.3,0,2636.78,0
2018-12-12,2658.23,2685.44,2650.26,0,2651.07,0
2018-12-13,2658.7,2670.19,2637.27,0,2650.54,0
2018-12-14,2629.68,2635.07,2593.84,0,2599.95,0
2018-12-17,2590.75,2601.13,2530.54,0,2545.94,0
2018-12-18,2559.9,2573.99,2528.71,0,2546.16,0
2018-12-19,2547.05,2585.29,2488.96,0,2506.96,0
2018-12-20,2496.77,2509.63,2441.18,0,2467.42,0
2018-12-21,2465.38,2504.41,2408.55,0,2416.62,0
2018-12-24,2400.56,2410.34,2351.1,0,2351.1,0
2018-12-26,2363.12,2467.76,2346.58,0,2467.7,0
2018-12-27,2442.5,2489.1,2397.94,0,2488.83,0
2018-12-28,2498.77,2520.27,2472.89,0,2485.74,0
2018-12-31,2498.94,2509.24,2482.82,0,2506.85,0
2019-01-02,2476.96,2519.49,2467.47,0,2510.03,0
2019-01-03,2491.92,2493.14,2443.96,0,2447.89,0
2019-01-04,2474.33,2538.07,2474.33,0,2531.94,0
2019-01-07,2535.61,2566.16,2524.56,0,2549.69,0
2019-01-08,2568.11,2579.82,2547.56,0,2574.41,0
2019-01-09,2580,2595.32,2568.89,0,2584.96,0
2019-01-10,2573.51,2597.82,2562.02,0,2596.64,0
2019-01-11,2588.11,2596.27,2577.4,0,2596.26,0
2019-01-14,2580.31,2589.32,2570.41,0,2582.61,0
2019-01-15,2585.1,2613.08,2585.1,0,2610.3,0
2019-01-16,2614.75,2625.76,2612.68,0,2616.1,0
2019-01-17,2609.28,2645.06,2606.36,0,2635.96,0
2019-01-18,2651.27,2675.47,2647.58,0,2670.71,0
2019-01-22,2657.88,2657.88,2617.27,0,2632.9,0
2019-01-23,2643.48,2653.19,2612.86,0,2638.7,0
2019-01-24,2638.84,2647.2,2627.01,0,2642.33,0
2019-01-25,2657.44,2672.38,2657.33,0,2664.76,0
2019-01-28,2644.97,2644.97,2624.06,0,2643.85,0
2019-01-29,2644.89,2650.93,2631.05,0,2640,0
2019-01-30,2653.62,2690.44,2648.34,0,2681.05,0
2019-01-31,2685.49,2708.95,2678.65,0,2704.1,0
2019-02-01,2702.32,2716.66,2696.88,0,2706.53,0
2019-02-04,2706.49,2724.99,2698.75,0,2724.87,0
2019-02-05,2728.34,2738.98,2724.03,0,2737.7,0
2019-02-06,2735.05,2738.08,2724.15,0,2731.61,0
2019-02-07,2717.53,2719.32,2687.26,0,2706.05,0
2019-02-08,2692.36,2708.07,2681.83,0,2707.88,0
2019-02-11,2712.4,2718.05,2703.79,0,2709.8,0
2019-02-12,2722.61,2748.19,2722.61,0,2744.73,0
2019-02-13,2750.3,2761.85,2748.63,0,2753.03,0
2019-02-14,2743.5,2757.9,2731.23,0,2745.73,0
2019-02-15,2760.24,2775.66,2760.24,0,2775.6,0
2019-02-19,2769.28,2787.33,2767.29,0,2779.76,0
2019-02-20,2779.05,2789.88,2774.06,0,2784.7,0
2019-02-21,2780.24,2781.58,2764.55,0,2774.88,0
2019-02-22,2780.67,2794.2,2779.11,0,2792.67,0
2019-02-25,2804.35,2813.49,2794.99,0,2796.11,0
2019-02-26,2792.36,2803.12,2789.47,0,2793.9,0
2019-02-27,2787.5,2795.76,2775.13,0,2792.38,0
2019-02-28,2788.11,2793.73,2782.51,0,2784.49,0
2019-03-01,2798.22,2808.02,2787.38,0,2803.69,0
2019-03-04,2814.37,2816.88,2767.66,0,2792.81,0
2019-03-05,2794.41,2796.44,2782.97,0,2789.65,0
2019-03-06,2790.27,2790.27,2768.69,0,2771.45,0
2019-03-07,2766.53,2767.25,2739.09,0,2748.93,0
2019-03-08,2730.79,2744.13,2722.27,0,2743.07,0
2019-03-11,2747.61,2784,2747.61,0,2783.3,0
2019-03-12,2787.34,2798.32,2786.73,0,2791.52,0
2019-03-13,2799.78,2821.24,2799.78,0,2810.92,0
2019-03-14,2810.38,2815,2803.46,0,2808.48,0
2019-03-15,2810.79,2830.73,2810.79,0,2822.48,0
2019-03-18,2822.61,2835.41,2821.99,0,2832.94,0
2019-03-19,2840.76,2852.42,2823.27,0,2832.57,0
2019-03-20,2831.34,2843.54,2812.43,0,2824.23,0
2019-03-21,2819.72,2860.31,2817.38,0,2854.88,0
2019-03-22,2844.52,2846.16,2800.47,0,2800.71,0
2019-03-25,2796.01,2809.79,2785.02,0,2798.36,0
2019-03-26,2812.66,2829.87,2803.99,0,2818.46,0
2019-03-27,2819.72,2825.56,2787.72,0,2805.37,0
2019-03-28,2809.4,2819.71,2798.77,0,2815.44,0
2019-03-29,2828.27,2836.03,2819.23,0,2834.4,0
2019-04-01,2848.63,2869.4,2848.63,0,2867.19,0
2019-04-02,2868.24,2872.9,2858.75,0,2867.24,0
2019-04-03,2876.09,2885.25,2865.17,0,2873.4,0
2019-04-04,2873.99,2881.28,2867.14,0,2879.39,0
2019-04-05,2884.16,2893.24,2882.99,0,2892.74,0
2019-04-08,2888.46,2895.95,2880.78,0,2895.77,0
2019-04-09,2886.58,2886.88,2873.33,0,2878.2,0
2019-04-10,2881.37,2889.71,2879.13,0,2888.21,0
2019-04-11,2891.92,2893.42,2881.99,0,2888.32,0
2019-04-12,2900.86,2910.54,2898.37,0,2907.41,0
2019-04-15,2908.32,2909.6,2896.48,0,2905.58,0
2019-04-16,2912.26,2916.06,2900.71,0,2907.06,0
2019-04-17,2916.04,2918,2895.45,0,2900.45,0
2019-04-18,2904.81,2908.4,2891.9,0,2905.03,0
2019-04-22,2898.78,2909.51,2896.35,0,2907.97,0
2019-04-23,2909.99,2936.31,2908.53,0,2933.68,0
2019-04-24,2934,2936.83,2926.05,0,2927.25,0
2019-04-25,2928.99,2933.1,2912.84,0,2926.17,0
2019-04-26,2925.81,2939.88,2917.56,0,2939.88,0
2019-04-29,2940.58,2949.52,2939.35,0,2943.03,0
2019-04-30,2937.14,2948.22,2924.11,0,2945.83,0
2019-05-01,2952.33,2954.13,2923.36,0,2923.73,0
2019-05-02,2922.16,2931.68,2900.5,0,2917.52,0
2019-05-03,2929.21,2947.85,2929.21,0,2945.64,0
2019-05-06,2908.89,2937.32,2898.21,0,2932.47,0
2019-05-07,2913.03,2913.03,2862.6,0,2884.05,0
2019-05-08,2879.61,2897.96,2873.28,0,2879.42,0
2019-05-09,2859.84,2875.97,2836.4,0,2870.72,0
2019-05-10,2863.1,2891.31,2825.39,0,2881.4,0
2019-05-13,2840.19,2840.19,2801.43,0,2811.87,0
2019-05-14,2820.12,2852.54,2820.12,0,2834.41,0
2019-05-15,2820.38,2858.68,2815.08,0,2850.96,0
2019-05-16,2855.8,2892.15,2855.8,0,2876.32,0
2019-05-17,2858.6,2885.48,2854.23,0,2859.53,0
2019-05-20,2841.94,2853.86,2831.29,0,2840.23,0
2019-05-21,2854.02,2868.88,2854.02,0,2864.36,0
2019-05-22,2856.06,2865.47,2851.11,0,2856.27,0
2019-05-23,2836.7,2836.7,2805.49,0,2822.24,0
2019-05-24,2832.41,2841.36,2820.19,0,2826.06,0
2019-05-28,2830.03,2840.51,2801.58,0,2802.39,0
2019-05-29,2790.25,2792.03,2766.06,0,2783.02,0
2019-05-30,2786.94,2799,2776.74,0,2788.86,0
2019-05-31,2766.15,2768.98,2750.52,0,2752.06,0
2019-06-03,2751.53,2763.07,2728.81,0,2744.45,0
2019-06-04,2762.64,2804.49,2762.64,0,2803.27,0
2019-06-05,2818.09,2827.28,2800.92,0,2826.15,0
2019-06-06,2828.51,2852.1,2822.45,0,2843.49,0
2019-06-07,2852.87,2884.97,2852.87,0,2873.34,0
2019-06-10,2885.83,2904.77,2885.51,0,2886.73,0
2019-06-11,2903.27,2910.61,2878.53,0,2885.72,0
2019-06-12,2882.73,2888.57,2874.68,0,2879.84,0
2019-06-13,2886.24,2895.24,2881.99,0,2891.64,0
2019-06-14,2886.82,2894.45,2879.62,0,2886.98,0
2019-06-17,2889.75,2897.27,2887.3,0,2889.67,0
2019-06-18,2906.71,2930.79,2905.44,0,2917.75,0
2019-06-19,2920.55,2931.74,2911.43,0,2926.46,0
2019-06-20,2949.6,2958.06,2931.5,0,2954.18,0
2019-06-21,2952.71,2964.15,2946.87,0,2950.46,0
2019-06-24,2951.42,2954.92,2944.05,0,2945.35,0
2019-06-25,2945.78,2946.52,2916.01,0,2917.38,0
2019-06-26,2926.07,2932.59,2912.99,0,2913.78,0
2019-06-27,2919.66,2929.3,2918.57,0,2924.92,0
2019-06-28,2932.94,2943.98,2929.05,0,2941.76,0
2019-07-01,2971.41,2977.93,2952.22,0,2964.33,0
2019-07-02,2964.66,2973.21,2955.92,0,2973.01,0
2019-07-03,2978.08,2995.84,2977.96,0,2995.82,0
2019-07-05,2984.25,2994.03,2967.97,0,2990.41,0
2019-07-08,2979.77,2980.76,2970.09,0,2975.95,0
2019-07-09,2965.52,2981.9,2963.44,0,2979.63,0
2019-07-10,2989.3,3002.98,2984.62,0,2993.07,0
2019-07-11,2999.62,3002.33,2988.8,0,2999.91,0
2019-07-12,3003.36,3013.92,3001.87,0,3013.77,0
2019-07-15,3017.8,3017.8,3008.77,0,3014.3,0
2019-07-16,3012.13,3015.02,3001.15,0,3004.04,0
2019-07-17,3005.1,3005.26,2984.25,0,2984.42,0
2019-07-18,2978.87,2998.28,2973.09,0,2995.11,0
2019-07-19,3004.26,3006.02,2975.86,0,2976.61,0
2019-07-22,2981.93,2990.71,2976.65,0,2985.03,0
2019-07-23,2994.74,3005.9,2988.56,0,3005.47,0
2019-07-24,2998.77,3019.59,2996.82,0,3019.56,0
2019-07-25,3016.26,3016.31,2997.24,0,3003.67,0
2019-07-26,3013.25,3027.98,3012.59,0,3025.86,0
2019-07-29,3024.47,3025.61,3014.3,0,3020.97,0
2019-07-30,3007.66,3017.19,3000.94,0,3013.18,0
2019-07-31,3016.22,3017.4,2958.08,0,2980.38,0
2019-08-01,2980.32,3013.59,2945.23,0,2953.56,0
2019-08-02,2943.9,2945.5,2914.11,0,2932.05,0
2019-08-05,2898.07,2898.07,2822.12,0,2844.74,0
2019-08-06,2861.18,2884.4,2847.42,0,2881.77,0
2019-08-07,2858.65,2892.17,2825.71,0,2883.98,0
2019-08-08,2896.21,2938.72,2894.47,0,2938.09,0
2019-08-09,2930.51,2935.75,2900.15,0,2918.65,0
2019-08-12,2907.07,2907.58,2873.14,0,2883.75,0
2019-08-13,2880.72,2943.31,2877.05,0,2926.32,0
2019-08-14,2894.15,2894.15,2839.64,0,2840.6,0
2019-08-15,2846.2,2856.67,2825.51,0,2847.6,0
2019-08-16,2864.74,2893.63,2864.74,0,2888.68,0
2019-08-19,2913.48,2931,2913.48,0,2923.65,0
2019-08-20,2919.01,2923.63,2899.6,0,2900.51,0
2019-08-21,2922.04,2928.73,2917.91,0,2924.43,0
2019-08-22,2930.94,2939.08,2904.51,0,2922.95,0
2019-08-23,2911.07,2927.01,2834.97,0,2847.11,0
2019-08-26,2866.7,2879.27,2856,0,2878.38,0
2019-08-27,2893.14,2898.79,2860.59,0,2869.16,0
2019-08-28,2861.28,2890.03,2853.05,0,2887.94,0
2019-08-29,2910.37,2930.5,2905.67,0,2924.58,0
2019-08-30,2937.09,2940.43,2913.32,0,2926.46,0
2019-09-03,2909.01,2914.39,2891.85,0,2906.27,0
2019-09-04,2924.67,2938.84,2921.86,0,2937.78,0
2019-09-05,2960.6,2985.86,2960.6,0,2976,0
2019-09-06,2980.33,2985.03,2972.51,0,2978.71,0
2019-09-09,2988.43,2989.43,2969.39,0,2978.43,0
2019-09-10,2971.01,2979.39,2957.01,0,2979.39,0
2019-09-11,2981.41,3000.93,2975.31,0,3000.93,0
2019-09-12,3009.08,3020.74,3000.92,0,3009.57,0
2019-09-13,3012.21,3017.33,3002.9,0,3007.39,0
2019-09-16,2996.41,3002.19,2990.67,0,2997.96,0
2019-09-17,2995.67,3006.21,2993.73,0,3005.7,0
2019-09-18,3001.5,3007.83,2978.57,0,3006.73,0
2019-09-19,3010.36,3021.99,3003.16,0,3006.79,0
2019-09-20,3008.42,3016.37,2984.68,0,2992.07,0
2019-09-23,2983.5,2999.15,2982.23,0,2991.78,0
2019-09-24,3002.43,3007.98,2957.73,0,2966.6,0
2019-09-25,2968.35,2989.82,2952.86,0,2984.87,0
2019-09-26,2985.73,2987.28,2963.71,0,2977.62,0
2019-09-27,2985.47,2987.31,2945.53,0,2961.79,0
2019-09-30,2967.07,2983.85,2967.07,0,2976.74,0
2019-10-01,2983.69,2992.53,2938.7,0,2940.25,0
2019-10-02,2924.78,2924.78,2874.93,0,2887.61,0
2019-10-03,2885.38,2911.13,2855.94,0,2910.63,0
2019-10-04,2918.56,2953.74,2918.56,0,2952.01,0
2019-10-07,2944.23,2959.75,2935.68,0,2938.79,0
2019-10-08,2920.4,2925.47,2892.66,0,2893.06,0
2019-10-09,2911.1,2929.32,2907.41,0,2919.4,0
2019-10-10,2918.55,2948.46,2917.12,0,2938.13,0
2019-10-11,2963.07,2993.28,2963.07,0,2970.27,0
2019-10-14,2965.81,2972.84,2962.94,0,2966.15,0
2019-10-15,2973.61,3003.28,2973.61,0,2995.68,0
2019-10-16,2989.68,2997.54,2985.2,0,2989.69,0
2019-10-17,3000.77,3008.29,2991.79,0,2997.95,0
2019-10-18,2996.84,3000,2976.31,0,2986.2,0
2019-10-21,2996.48,3007.33,2995.35,0,3006.72,0
2019-10-22,3010.73,3014.57,2995.04,0,2995.99,0
2019-10-23,2994.01,3004.78,2991.21,0,3004.52,0
2019-10-24,3014.78,3016.07,3000.42,0,3010.29,0
2019-10-25,3003.32,3027.39,3001.94,0,3022.55,0
2019-10-28,3032.12,3044.08,3032.12,0,3039.42,0
2019-10-29,3035.39,3047.87,3034.81,0,3036.89,0
2019-10-30,3039.74,3050.1,3025.96,0,3046.77,0
2019-10-31,3046.9,3046.9,3023.19,0,3037.56,0
2019-11-01,3050.72,3066.95,3050.72,0,3066.91,0
2019-11-04,3078.96,3085.2,3074.87,0,3078.27,0
2019-11-05,3080.8,3083.95,3072.15,0,3074.62,0
2019-11-06,3075.1,3078.34,3065.89,0,3076.78,0
2019-11-07,3087.02,3097.77,3080.23,0,3085.18,0
2019-11-08,3081.25,3093.09,3073.58,0,3093.08,0
2019-11-11,3080.33,3088.33,3075.82,0,3087.01,0
2019-11-12,3089.28,3102.61,3084.73,0,3091.84,0
2019-11-13,3084.18,3098.06,3078.8,0,3094.04,0
2019-11-14,3090.75,3098.2,3083.26,0,3096.63,0
2019-11-15,3107.92,3120.46,3104.6,0,3120.46,0
2019-11-18,3117.91,3124.17,3112.06,0,3122.03,0
2019-11-19,3127.45,3127.64,3113.47,0,3120.18,0
2019-11-20,3114.66,3118.97,3091.41,0,3108.46,0
2019-11-21,3108.49,3110.11,3094.55,0,3103.54,0
2019-11-22,3111.41,3112.87,3099.26,0,3110.29,0
2019-11-25,3117.44,3133.83,3117.44,0,3133.64,0
2019-11-26,3134.85,3142.69,3131,0,3140.52,0
2019-11-27,3145.49,3154.26,3143.41,0,3153.63,0
2019-11-29,3147.18,3150.3,3139.34,0,3140.98,0
2019-12-02,3143.85,3144.31,3110.78,0,3113.87,0
2019-12-03,3087.41,3094.97,3070.33,0,3093.2,0
2019-12-04,3103.5,3119.38,3102.53,0,3112.76,0
2019-12-05,3119.21,3119.45,3103.76,0,3117.43,0
2019-12-06,3134.62,3150.6,3134.62,0,3145.91,0
2019-12-09,3141.86,3148.87,3135.46,0,3135.96,0
2019-12-10,3135.36,3142.12,3126.09,0,3132.52,0
2019-12-11,3135.75,3143.98,3133.21,0,3141.63,0
2019-12-12,3141.23,3176.28,3138.47,0,3168.57,0
2019-12-13,3166.65,3182.68,3156.51,0,3168.8,0
2019-12-16,3183.63,3197.71,3183.63,0,3191.45,0
2019-12-17,3195.4,3198.22,3191.03,0,3192.52,0
2019-12-18,3195.21,3198.48,3191.14,0,3191.14,0
2019-12-19,3192.32,3205.48,3192.32,0,3205.37,0
2019-12-20,3223.33,3225.65,3216.03,0,3221.22,0
2019-12-23,3226.05,3227.78,3222.3,0,3224.01,0
2019-12-24,3225.45,3226.43,3220.51,0,3223.38,0
2019-12-26,3227.2,3240.08,3227.2,0,3239.91,0
2019-12-27,3247.23,3247.93,3234.37,0,3240.02,0
2019-12-30,3240.09,3240.92,3216.57,0,3221.29,0
2019-12-31,3215.18,3231.72,3212.03,0,3230.78,0
2020-01-02,3244.67,3258.14,3235.53,0,3257.85,0
2020-01-03,3226.36,3246.15,3222.34,0,3234.85,0
2020-01-06,3217.55,3246.84,3214.64,0,3246.28,0
2020-01-07,3241.86,3244.91,3232.43,0,3237.18,0
2020-01-08,3238.59,3267.07,3236.67,0,3253.05,0
2020-01-09,3266.03,3275.58,3263.67,0,3274.7,0
2020-01-10,3281.81,3282.99,3260.86,0,3265.35,0
2020-01-13,3271.13,3288.13,3268.43,0,3288.13,0
2020-01-14,3285.35,3294.25,3277.19,0,3283.15,0
2020-01-15,3282.27,3298.66,3280.69,0,3289.29,0
2020-01-16,3302.97,3317.11,3302.82,0,3316.81,0
2020-01-17,3323.66,3329.88,3318.86,0,3329.62,0
2020-01-21,3321.03,3329.79,3316.61,0,3320.79,0
2020-01-22,3330.02,3337.77,3320.04,0,3321.75,0
2020-01-23,3315.77,3326.88,3301.87,0,3325.54,0
2020-01-24,3333.1,3333.18,3281.53,0,3295.47,0
2020-01-27,3247.16,3258.85,3234.5,0,3243.63,0
2020-01-28,3255.35,3285.78,3253.22,0,3276.24,0
2020-01-29,3289.46,3293.47,3271.89,0,3273.4,0
2020-01-30,3256.45,3285.91,3242.8,0,3283.66,0
2020-01-31,3282.33,3282.33,3214.68,0,3225.52,0
2020-02-03,3235.66,3268.44,3235.66,0,3248.92,0
2020-02-04,3280.61,3306.92,3280.61,0,3297.59,0
2020-02-05,3324.91,3337.58,3313.75,0,3334.69,0
2020-02-06,3344.92,3347.96,3334.39,0,3345.78,0
2020-02-07,3335.54,3341.42,3322.12,0,3327.71,0
2020-02-10,3318.28,3352.26,3317.77,0,3352.09,0
2020-02-11,3365.87,3375.63,3352.72,0,3357.75,0
2020-02-12,3370.5,3381.47,3369.72,0,3379.45,0
2020-02-13,3365.9,3385.09,3360.52,0,3373.94,0
2020-02-14,3378.08,3380.69,3366.15,0,3380.16,0
2020-02-18,3369.04,3375.01,3355.61,0,3370.29,0
2020-02-19,3380.39,3393.52,3378.83,0,3386.15,0
2020-02-20,3380.45,3389.15,3341.02,0,3373.23,0
2020-02-21,3360.5,3360.76,3328.45,0,3337.75,0
2020-02-24,3257.61,3259.81,3214.65,0,3225.89,0
2020-02-25,3238.94,3246.99,3118.77,0,3128.21,0
2020-02-26,3139.9,3182.51,3108.99,0,3116.39,0
2020-02-27,3062.54,3097.07,2977.39,0,2978.76,0
2020-02-28,2916.9,2959.72,2855.84,0,2954.22,0
2020-03-02,2974.28,3090.96,2945.19,0,3090.23,0
2020-03-03,3096.46,3136.72,2976.63,0,3003.37,0
2020-03-04,3045.75,3130.97,3034.38,0,3130.12,0
2020-03-05,3075.7,3083.04,2999.83,0,3023.94,0
2020-03-06,2954.2,2985.93,2901.54,0,2972.37,0
2020-03-09,2863.89,2863.89,2734.43,0,2746.56,0
2020-03-10,2813.48,2882.59,2734,0,2882.23,0
2020-03-11,2825.6,2825.6,2707.22,0,2741.38,0
2020-03-12,2630.86,2660.95,2478.86,0,2480.64,0
2020-03-13,2569.99,2711.33,2492.37,0,2711.02,0
2020-03-16,2508.59,2562.98,2380.94,0,2386.13,0
2020-03-17,2425.66,2553.93,2367.04,0,2529.19,0
2020-03-18,2436.5,2453.57,2280.52,0,2398.1,0
2020-03-19,2393.48,2466.97,2319.78,0,2409.39,0
2020-03-20,2431.94,2453.01,2295.56,0,2304.92,0
2020-03-23,2290.71,2300.73,2191.86,0,2237.4,0
2020-03-24,2344.44,2449.71,2344.44,0,2447.33,0
2020-03-25,2457.77,2571.42,2407.53,0,2475.56,0
2020-03-26,2501.29,2637.01,2500.72,0,2630.07,0
2020-03-27,2555.87,2615.91,2520.02,0,2541.47,0
2020-03-30,2558.98,2631.8,2545.28,0,2626.65,0
2020-03-31,2614.69,2641.39,2571.15,0,2584.59,0
2020-04-01,2498.08,2522.75,2447.49,0,2470.5,0
2020-04-02,2458.54,2533.22,2455.79,0,2526.9,0
2020-04-03,2514.92,2538.18,2459.96,0,2488.65,0
2020-04-06,2578.28,2676.85,2574.57,0,2663.68,0
2020-04-07,2738.65,2756.89,2657.67,0,2659.41,0
2020-04-08,2685,2760.75,2663.3,0,2749.98,0
2020-04-09,2776.99,2818.57,2762.36,0,2789.82,0
2020-04-13,2782.46,2782.46,2721.17,0,2761.63,0
2020-04-14,2805.1,2851.85,2805.1,0,2846.06,0
2020-04-15,2795.64,2801.88,2761.54,0,2783.36,0
2020-04-16,2799.34,2806.51,2764.32,0,2799.55,0
2020-04-17,2842.43,2879.22,2830.88,0,2874.56,0
2020-04-20,2845.62,2868.98,2820.43,0,2823.16,0
2020-04-21,2784.81,2785.54,2727.1,0,2736.56,0
2020-04-22,2787.89,2815.1,2775.95,0,2799.31,0
2020-04-23,2810.42,2844.9,2794.26,0,2797.8,0
2020-04-24,2812.64,2842.71,2791.76,0,2836.74,0
2020-04-27,2854.65,2887.72,2852.89,0,2878.48,0
2020-04-28,2909.96,2921.15,2860.71,0,2863.39,0
2020-04-29,2918.46,2954.86,2912.16,0,2939.51,0
2020-04-30,2930.91,2930.91,2892.47,0,2912.43,0
2020-05-01,2869.09,2869.09,2821.61,0,2830.71,0
2020-05-04,2815.01,2844.24,2797.85,0,2842.74,0
2020-05-05,2868.88,2898.23,2863.55,0,2868.44,0
2020-05-06,2883.14,2891.11,2847.65,0,2848.42,0
2020-05-07,2878.26,2901.92,2876.48,0,2881.19,0
2020-05-08,2908.83,2932.16,2902.88,0,2929.8,0
2020-05-11,2915.46,2944.25,2903.44,0,2930.32,0
2020-05-12,2939.5,2945.82,2869.59,0,2870.12,0
2020-05-13,2865.86,2874.14,2793.15,0,2820,0
2020-05-14,2794.54,2852.8,2766.64,0,2852.5,0
2020-05-15,2829.95,2865.01,2816.78,0,2863.7,0
2020-05-18,2913.86,2968.09,2913.86,0,2953.91,0
2020-05-19,2948.59,2964.21,2922.35,0,2922.94,0
2020-05-20,2953.63,2980.29,2953.63,0,2971.61,0
2020-05-21,2969.95,2978.5,2938.57,0,2948.51,0
2020-05-22,2948.05,2956.76,2933.59,0,2955.45,0
2020-05-26,3004.08,3021.72,2988.17,0,2991.77,0
2020-05-27,3015.65,3036.25,2969.75,0,3036.13,0
2020-05-28,3046.61,3068.67,3023.4,0,3029.73,0
2020-05-29,3025.17,3049.17,2998.61,0,3044.31,0
2020-06-01,3038.78,3062.18,3031.54,0,3055.73,0
2020-06-02,3064.78,3081.07,3051.64,0,3080.82,0
2020-06-03,3098.9,3130.94,3098.9,0,3122.87,0
2020-06-04,3111.56,3128.91,3090.41,0,3112.35,0
2020-06-05,3163.84,3211.72,3163.84,0,3193.93,0
2020-06-08,3199.92,3233.13,3196,0,3232.39,0
2020-06-09,3213.32,3222.71,3193.11,0,3207.18,0
2020-06-10,3213.42,3223.27,3181.49,0,3190.14,0
2020-06-11,3123.53,3123.53,2999.49,0,3002.1,0
2020-06-12,3071.04,3088.42,2984.47,0,3041.31,0
2020-06-15,2993.76,3079.76,2965.66,0,3066.59,0
2020-06-16,3131,3153.45,3076.06,0,3124.74,0
2020-06-17,3136.13,3141.16,3108.03,0,3113.49,0
2020-06-18,3101.64,3120,3093.51,0,3115.34,0
2020-06-19,3140.29,3155.53,3083.11,0,3097.74,0
2020-06-22,3094.42,3120.92,3079.39,0,3117.86,0
2020-06-23,3138.7,3154.9,3127.12,0,3131.29,0
2020-06-24,3114.4,3115.01,3032.13,0,3050.33,0
2020-06-25,3046.6,3086.25,3024.01,0,3083.76,0
2020-06-26,3073.2,3073.73,3004.63,0,3009.05,0
2020-06-29,3018.59,3053.89,2999.74,0,3053.24,0
2020-06-30,3050.2,3111.51,3047.83,0,3100.29,0
2020-07-01,3105.92,3128.44,3101.17,0,3115.86,0
2020-07-02,3143.64,3165.81,3124.52,0,3130.01,0
2020-07-06,3155.29,3182.59,3155.29,0,3179.72,0
2020-07-07,3166.44,3184.15,3142.93,0,3145.32,0
2020-07-08,3153.07,3171.8,3136.53,0,3169.94,0
2020-07-09,3176.17,3179.78,3115.7,0,3152.05,0
2020-07-10,3152.47,3186.82,3136.22,0,3185.04,0
2020-07-13,3205.08,3235.32,3149.43,0,3155.22,0
2020-07-14,3141.11,3200.95,3127.66,0,3197.52,0
2020-07-15,3225.98,3238.28,3200.76,0,3226.56,0
2020-07-16,3208.36,3220.39,3198.59,0,3215.57,0
2020-07-17,3224.21,3233.52,3205.65,0,3224.73,0
2020-07-20,3224.29,3258.61,3215.16,0,3251.84,0
2020-07-21,3268.52,3277.29,3247.77,0,3257.3,0
2020-07-22,3254.86,3279.32,3253.1,0,3276.02,0
2020-07-23,3271.64,3279.99,3222.66,0,3235.66,0
2020-07-24,3218.58,3227.26,3200.05,0,3215.63,0
2020-07-27,3219.84,3241.43,3214.25,0,3239.41,0
2020-07-28,3234.27,3243.72,3216.17,0,3218.44,0
2020-07-29,3227.22,3264.74,3227.22,0,3258.44,0
2020-07-30,3231.76,3250.92,3204.13,0,3246.22,0
2020-07-31,3270.45,3272.17,3220.26,0,3271.12,0
2020-08-03,3288.26,3302.73,3284.53,0,3294.61,0
